,TID,English,Arabic,Chinese Simplified,Chinese Traditional,Dutch,Filipino,Finnish,French,German,Hindi,Indonesian,Italian,Korean,Japanese,Malay,Norwegian,Polish,Portuguese,Portuguese Brazil,Russian,Spanish,Swedish,Thai,Turkish (old),Turkish,Vietnamese
1497,Baldis Basics Win Sound,Baldis Basics Win Sound,,,,,,,,,,,,,,,,,,,,,,,,,
1498,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1499,Ballad of the Cats,Ballad of the Cats,,,,,,,,,,,,,,,,,,,,,,,,,
1500,5.4 TPS (5.4 / 5.4 / 5.4),5.4 TPS (5.4 / 5.4 / 5.4),,,,,,,,,,,,,,,,,,,,,,,,,
1501,Ballade No.1 in G minor Op.23,Ballade No.1 in G minor Op.23,,,,,,,,,,,,,,,,,,,,,,,,,
1502,9.0 TPS (9.0 / 9.0 / 9.0),9.0 TPS (9.0 / 9.0 / 9.0),,,,,,,,,,,,,,,,,,,,,,,,,
1503,Ballade No.1 Op.23,Ballade No.1 Op.23,,,,,,,,,,,,,,,,,,,,,,,,,
1504,7.33 TPS (7.33 / 7.33 / 7.33),7.33 TPS (7.33 / 7.33 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
1505,Ballade No.1 S.170 (Le Chant du Croise),Ballade No.1 S.170 (Le Chant du Croise),,,,,,,,,,,,,,,,,,,,,,,,,
1506,8.8 TPS (8.8 / 8.8 / 8.8),8.8 TPS (8.8 / 8.8 / 8.8),,,,,,,,,,,,,,,,,,,,,,,,,
1507,Ballade No.2 in F major Op.38,Ballade No.2 in F major Op.38,,,,,,,,,,,,,,,,,,,,,,,,,
1508,8.8 TPS (8.8 / 8.8 / 8.8),8.8 TPS (8.8 / 8.8 / 8.8),,,,,,,,,,,,,,,,,,,,,,,,,
1509,Ballade No.2 Op.38,Ballade No.2 Op.38,,,,,,,,,,,,,,,,,,,,,,,,,
1510,7.2 TPS (7.2 / 7.2 / 7.2),7.2 TPS (7.2 / 7.2 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
1511,Ballade No.2 S.171,Ballade No.2 S.171,,,,,,,,,,,,,,,,,,,,,,,,,
1512,9.0 TPS (9.0 / 9.0 / 9.0),9.0 TPS (9.0 / 9.0 / 9.0),,,,,,,,,,,,,,,,,,,,,,,,,
1513,Ballade No.3 in A flat major Op.47,Ballade No.3 in A flat major Op.47,,,,,,,,,,,,,,,,,,,,,,,,,
1514,9.33 TPS (9.33 / 9.33 / 9.33),9.33 TPS (9.33 / 9.33 / 9.33),,,,,,,,,,,,,,,,,,,,,,,,,
1515,Ballade No.3 Op.47,Ballade No.3 Op.47,,,,,,,,,,,,,,,,,,,,,,,,,
1516,7.97 TPS (7.97 / 7.97 / 7.97),7.97 TPS (7.97 / 7.97 / 7.97),,,,,,,,,,,,,,,,,,,,,,,,,
1517,Ballade No.4 in F minor Op.52,Ballade No.4 in F minor Op.52,,,,,,,,,,,,,,,,,,,,,,,,,
1518,6.8 TPS (6.8 / 6.8 / 6.8),6.8 TPS (6.8 / 6.8 / 6.8),,,,,,,,,,,,,,,,,,,,,,,,,
1519,Ballade No.4 Op.52,Ballade No.4 Op.52,,,,,,,,,,,,,,,,,,,,,,,,,
1520,8.28 TPS (8.28 / 8.28 / 8.28),8.28 TPS (8.28 / 8.28 / 8.28),,,,,,,,,,,,,,,,,,,,,,,,,
1521,Ballade Op.100 No.15,Ballade Op.100 No.15,,,,,,,,,,,,,,,,,,,,,,,,,
1522,4.23 TPS (4.17 / 4.23 / 4.3),4.23 TPS (4.17 / 4.23 / 4.3),,,,,,,,,,,,,,,,,,,,,,,,,
1523,Ballade Pour Adeline (Gia Cam ver.),Ballade Pour Adeline (Gia Cam ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1524,7.0 TPS (6.67 / 7.0 / 7.33),7.0 TPS (6.67 / 7.0 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
1525,Ballade Pour Adeline (PencilMate's version),Ballade Pour Adeline (PencilMate's version),,,,,,,,,,,,,,,,,,,,,,,,,
1526,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1527,Ballade Pour Adeline,Ballade Pour Adeline,,,,,,,,,,,,,,,,,,,,,,,,,
1528,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1529,Ballet Music No.2 in G major,Ballet Music No.2 in G major,,,,,,,,,,,,,,,,,,,,,,,,,
1530,3.73 TPS (3.67 / 3.73 / 3.8),3.73 TPS (3.67 / 3.73 / 3.8),,,,,,,,,,,,,,,,,,,,,,,,,
1531,Ballet of the Chicks,Ballet of the Chicks,,,,,,,,,,,,,,,,,,,,,,,,,
1532,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1533,Bam Xam Lon 2 (FIXED),Bam Xam Lon 2 (FIXED),,,,,,,,,,,,,,,,,,,,,,,,,
1534,0.03 TPS (0.03 / 0.03 / 0.03),0.03 TPS (0.03 / 0.03 / 0.03),,,,,,,,,,,,,,,,,,,,,,,,,
1535,Bam Xam Lon 3,Bam Xam Lon 3,,,,,,,,,,,,,,,,,,,,,,,,,
1536,11.0 TPS (11.0 / 11.0 / 11.0),11.0 TPS (11.0 / 11.0 / 11.0),,,,,,,,,,,,,,,,,,,,,,,,,
1537,Bam Xam Lon 4,Bam Xam Lon 4,,,,,,,,,,,,,,,,,,,,,,,,,
1538,7.0 TPS (7.0 / 7.0 / 7.0),7.0 TPS (7.0 / 7.0 / 7.0),,,,,,,,,,,,,,,,,,,,,,,,,
1539,Bam Xam Lon 5 (Playable ver),Bam Xam Lon 5 (Playable ver),,,,,,,,,,,,,,,,,,,,,,,,,
1540,9.94 TPS (9.94 / 9.94 / 9.94),9.94 TPS (9.94 / 9.94 / 9.94),,,,,,,,,,,,,,,,,,,,,,,,,
1541,Bam Xam Lon 5,Bam Xam Lon 5,,,,,,,,,,,,,,,,,,,,,,,,,
1542,265.0 TPS (159.0 / 318.0 / 318.0),265.0 TPS (159.0 / 318.0 / 318.0),,,,,,,,,,,,,,,,,,,,,,,,,
1543,Bam Xam Lon 6 (My Ver.),Bam Xam Lon 6 (My Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1544,8.8 TPS (8.8 / 8.8 / 8.8),8.8 TPS (8.8 / 8.8 / 8.8),,,,,,,,,,,,,,,,,,,,,,,,,
1545,Bamboo Forest Of The Full Moon,Bamboo Forest Of The Full Moon,,,,,,,,,,,,,,,,,,,,,,,,,
1546,9.8 TPS (9.8 / 9.8 / 9.8),9.8 TPS (9.8 / 9.8 / 9.8),,,,,,,,,,,,,,,,,,,,,,,,,
1547,Bamboula Op.2,Bamboula Op.2,,,,,,,,,,,,,,,,,,,,,,,,,
1548,0.02 TPS (0.02 / 0.02 / 0.02),0.02 TPS (0.02 / 0.02 / 0.02),,,,,,,,,,,,,,,,,,,,,,,,,
1549,Bandit Radio BEEPY,Bandit Radio BEEPY,,,,,,,,,,,,,,,,,,,,,,,,,
1550,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1551,Bandit Radio,Bandit Radio,,,,,,,,,,,,,,,,,,,,,,,,,
1552,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1553,Bandito,Bandito,,,,,,,,,,,,,,,,,,,,,,,,,
1554,4.23 TPS (4.23 / 4.23 / 4.23),4.23 TPS (4.23 / 4.23 / 4.23),,,,,,,,,,,,,,,,,,,,,,,,,
1555,Banks of Allen Water,Banks of Allen Water,,,,,,,,,,,,,,,,,,,,,,,,,
1556,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1557,Barbara Allen,Barbara Allen,,,,,,,,,,,,,,,,,,,,,,,,,
1558,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1559,Barbie girl,Barbie girl,,,,,,,,,,,,,,,,,,,,,,,,,
1560,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1561,Barcarolle d'Hoffmann,Barcarolle d'Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,
1562,4.6 TPS (4.33 / 4.6 / 4.87),4.6 TPS (4.33 / 4.6 / 4.87),,,,,,,,,,,,,,,,,,,,,,,,,
1563,Barcarolle in F sharp major Op.60,Barcarolle in F sharp major Op.60,,,,,,,,,,,,,,,,,,,,,,,,,
1564,6.44 TPS (6.4 / 6.53 / 6.4),6.44 TPS (6.4 / 6.53 / 6.4),,,,,,,,,,,,,,,,,,,,,,,,,
1565,Barren Valley,Barren Valley,,,,,,,,,,,,,,,,,,,,,,,,,
1566,7.2 TPS (7.2 / 7.2 / 7.2),7.2 TPS (7.2 / 7.2 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
1567,Base After Base,Base After Base,,,,,,,,,,,,,,,,,,,,,,,,,
1568,9.67 TPS (9.67 / 9.67 / 9.67),9.67 TPS (9.67 / 9.67 / 9.67),,,,,,,,,,,,,,,,,,,,,,,,,
1569,Bastion,Bastion,,,,,,,,,,,,,,,,,,,,,,,,,
1570,6.52 TPS (6.52 / 6.52 / 6.52),6.52 TPS (6.52 / 6.52 / 6.52),,,,,,,,,,,,,,,,,,,,,,,,,
1571,Bats in the Belfry (Music Box Ver.),Bats in the Belfry (Music Box Ver.),,,,,,,,,,,,,,,,,,,,,,,,,
1572,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
1573,Battle Against a True Hero,Battle Against a True Hero,,,,,,,,,,,,,,,,,,,,,,,,,
1574,5.67 TPS (5.67 / 5.67 / 5.67),5.67 TPS (5.67 / 5.67 / 5.67),,,,,,,,,,,,,,,,,,,,,,,,,
1575,Battle Against a True Hero（Es.ver）,Battle Against a True Hero（Es.ver）,,,,,,,,,,,,,,,,,,,,,,,,,
1576,9.73 TPS (9.73 / 9.73 / 9.73),9.73 TPS (9.73 / 9.73 / 9.73),,,,,,,,,,,,,,,,,,,,,,,,,
1577,Battle Against a True Parent,Battle Against a True Parent,,,,,,,,,,,,,,,,,,,,,,,,,
1578,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
1579,Battle Against a Weird Opponent,Battle Against a Weird Opponent,,,,,,,,,,,,,,,,,,,,,,,,,
1580,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1581,Battle Against Dusknoir,Battle Against Dusknoir,,,,,,,,,,,,,,,,,,,,,,,,,
1582,10.56 TPS (10.56 / 10.56 / 10.56),10.56 TPS (10.56 / 10.56 / 10.56),,,,,,,,,,,,,,,,,,,,,,,,,
1583,Battle Clear Fanfare,Battle Clear Fanfare,,,,,,,,,,,,,,,,,,,,,,,,,
1584,8.93 TPS (8.93 / 8.93 / 8.93),8.93 TPS (8.93 / 8.93 / 8.93),,,,,,,,,,,,,,,,,,,,,,,,,
1585,Battle Cry,Battle Cry,,,,,,,,,,,,,,,,,,,,,,,,,
1586,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1587,Battle Of Waterloo,Battle Of Waterloo,,,,,,,,,,,,,,,,,,,,,,,,,
1588,4.07 TPS (4.0 / 4.07 / 4.13),4.07 TPS (4.0 / 4.07 / 4.13),,,,,,,,,,,,,,,,,,,,,,,,,
1589,Battle Pike,Battle Pike,,,,,,,,,,,,,,,,,,,,,,,,,
1590,12.0 TPS (12.0 / 12.0 / 12.0),12.0 TPS (12.0 / 12.0 / 12.0),,,,,,,,,,,,,,,,,,,,,,,,,
1591,Battle Plains,Battle Plains,,,,,,,,,,,,,,,,,,,,,,,,,
1592,9.0 TPS (9.0 / 9.0 / 9.0),9.0 TPS (9.0 / 9.0 / 9.0),,,,,,,,,,,,,,,,,,,,,,,,,
1593,Battle Theme (Final Fantasy VII),Battle Theme (Final Fantasy VII),,,,,,,,,,,,,,,,,,,,,,,,,
1594,0.03 TPS (0.03 / 0.03 / 0.03),0.03 TPS (0.03 / 0.03 / 0.03),,,,,,,,,,,,,,,,,,,,,,,,,
1595,Battle Tower (Johto),Battle Tower (Johto),,,,,,,,,,,,,,,,,,,,,,,,,
1596,9.13 TPS (9.13 / 9.13 / 9.13),9.13 TPS (9.13 / 9.13 / 9.13),,,,,,,,,,,,,,,,,,,,,,,,,
1597,Battle Tower Reception Desk,Battle Tower Reception Desk,,,,,,,,,,,,,,,,,,,,,,,,,
1598,8.33 TPS (8.33 / 8.33 / 8.33),8.33 TPS (8.33 / 8.33 / 8.33),,,,,,,,,,,,,,,,,,,,,,,,,
1599,Battle Tower Theme,Battle Tower Theme,,,,,,,,,,,,,,,,,,,,,,,,,
1600,8.67 TPS (8.67 / 8.67 / 8.67),8.67 TPS (8.67 / 8.67 / 8.67),,,,,,,,,,,,,,,,,,,,,,,,,
1601,Battle with Blooper!,Battle with Blooper!,,,,,,,,,,,,,,,,,,,,,,,,,
1602,9.33 TPS (9.33 / 9.33 / 9.33),9.33 TPS (9.33 / 9.33 / 9.33),,,,,,,,,,,,,,,,,,,,,,,,,
1603,Battle with Wart,Battle with Wart,,,,,,,,,,,,,,,,,,,,,,,,,
1604,3.33 TPS (3.33 / 3.33 / 3.33),3.33 TPS (3.33 / 3.33 / 3.33),,,,,,,,,,,,,,,,,,,,,,,,,
1605,Battle-1,Battle-1,,,,,,,,,,,,,,,,,,,,,,,,,
1606,6.4 TPS (6.4 / 6.4 / 6.4),6.4 TPS (6.4 / 6.4 / 6.4),,,,,,,,,,,,,,,,,,,,,,,,,
1607,Battle! (Azelf_Mesprit_Uxie),Battle! (Azelf_Mesprit_Uxie),,,,,,,,,,,,,,,,,,,,,,,,,
1608,6.17 TPS (6.17 / 6.17 / 6.17),6.17 TPS (6.17 / 6.17 / 6.17),,,,,,,,,,,,,,,,,,,,,,,,,
1609,Battle! (Champion)-1,Battle! (Champion)-1,,,,,,,,,,,,,,,,,,,,,,,,,
1610,6.33 TPS (6.33 / 6.33 / 6.33),6.33 TPS (6.33 / 6.33 / 6.33),,,,,,,,,,,,,,,,,,,,,,,,,
1611,Battle! (Champion),Battle! (Champion),,,,,,,,,,,,,,,,,,,,,,,,,
1612,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1613,Battle! (Cheren_Bianca),Battle! (Cheren_Bianca),,,,,,,,,,,,,,,,,,,,,,,,,
1614,5.87 TPS (5.87 / 5.87 / 5.87),5.87 TPS (5.87 / 5.87 / 5.87),,,,,,,,,,,,,,,,,,,,,,,,,
1615,Battle! (Elite Four)-1,Battle! (Elite Four)-1,,,,,,,,,,,,,,,,,,,,,,,,,
1616,12.0 TPS (12.0 / 12.0 / 12.0),12.0 TPS (12.0 / 12.0 / 12.0),,,,,,,,,,,,,,,,,,,,,,,,,
1617,Battle! (Elite Four),Battle! (Elite Four),,,,,,,,,,,,,,,,,,,,,,,,,
1618,6.37 TPS (6.37 / 6.37 / 6.37),6.37 TPS (6.37 / 6.37 / 6.37),,,,,,,,,,,,,,,,,,,,,,,,,
1619,Battle! (Gym Leader-Hoenn Version),Battle! (Gym Leader-Hoenn Version),,,,,,,,,,,,,,,,,,,,,,,,,
1620,6.47 TPS (6.47 / 6.47 / 6.47),6.47 TPS (6.47 / 6.47 / 6.47),,,,,,,,,,,,,,,,,,,,,,,,,
1621,Battle! (Gym Leader-Johto Version),Battle! (Gym Leader-Johto Version),,,,,,,,,,,,,,,,,,,,,,,,,
1622,12.27 TPS (12.27 / 12.27 / 12.27),12.27 TPS (12.27 / 12.27 / 12.27),,,,,,,,,,,,,,,,,,,,,,,,,
1623,Battle! (Gym Leader-Kanto Version),Battle! (Gym Leader-Kanto Version),,,,,,,,,,,,,,,,,,,,,,,,,
1624,6.13 TPS (6.13 / 6.13 / 6.13),6.13 TPS (6.13 / 6.13 / 6.13),,,,,,,,,,,,,,,,,,,,,,,,,
1625,Battle! (Gym Leader-Sinnoh Version),Battle! (Gym Leader-Sinnoh Version),,,,,,,,,,,,,,,,,,,,,,,,,
1626,6.13 TPS (6.13 / 6.13 / 6.13),6.13 TPS (6.13 / 6.13 / 6.13),,,,,,,,,,,,,,,,,,,,,,,,,
1627,Battle! (Gym Leader),Battle! (Gym Leader),,,,,,,,,,,,,,,,,,,,,,,,,
1628,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1629,Battle! (Legendary Pokémon),Battle! (Legendary Pokémon),,,,,,,,,,,,,,,,,,,,,,,,,
1630,11.6 TPS (11.6 / 11.6 / 11.6),11.6 TPS (11.6 / 11.6 / 11.6),,,,,,,,,,,,,,,,,,,,,,,,,
1631,Battle! (Rival),Battle! (Rival),,,,,,,,,,,,,,,,,,,,,,,,,
1632,6.17 TPS (6.17 / 6.17 / 6.17),6.17 TPS (6.17 / 6.17 / 6.17),,,,,,,,,,,,,,,,,,,,,,,,,
1633,Battle! (Suicune),Battle! (Suicune),,,,,,,,,,,,,,,,,,,,,,,,,
1634,6.27 TPS (6.27 / 6.27 / 6.27),6.27 TPS (6.27 / 6.27 / 6.27),,,,,,,,,,,,,,,,,,,,,,,,,
1635,Battle! (Team Galactic Boss),Battle! (Team Galactic Boss),,,,,,,,,,,,,,,,,,,,,,,,,
1636,11.67 TPS (11.67 / 11.67 / 11.67),11.67 TPS (11.67 / 11.67 / 11.67),,,,,,,,,,,,,,,,,,,,,,,,,
1637,Battle! (Team Galactic Commander),Battle! (Team Galactic Commander),,,,,,,,,,,,,,,,,,,,,,,,,
1638,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1639,Battle! (Team Galactic),Battle! (Team Galactic),,,,,,,,,,,,,,,,,,,,,,,,,
1640,8.08 TPS (8.08 / 8.08 / 8.08),8.08 TPS (8.08 / 8.08 / 8.08),,,,,,,,,,,,,,,,,,,,,,,,,
1641,Battle! (Team Plasma),Battle! (Team Plasma),,,,,,,,,,,,,,,,,,,,,,,,,
1642,8.5 TPS (8.5 / 8.5 / 8.5),8.5 TPS (8.5 / 8.5 / 8.5),,,,,,,,,,,,,,,,,,,,,,,,,
1643,Battle! (Trainer Battle)-1,Battle! (Trainer Battle)-1,,,,,,,,,,,,,,,,,,,,,,,,,
1644,6.4 TPS (6.4 / 6.4 / 6.4),6.4 TPS (6.4 / 6.4 / 6.4),,,,,,,,,,,,,,,,,,,,,,,,,
1645,Battle! (Trainer Battle),Battle! (Trainer Battle),,,,,,,,,,,,,,,,,,,,,,,,,
1646,5.87 TPS (5.87 / 5.87 / 5.87),5.87 TPS (5.87 / 5.87 / 5.87),,,,,,,,,,,,,,,,,,,,,,,,,
1647,Battle! (Wild Pokémon)-1,Battle! (Wild Pokémon)-1,,,,,,,,,,,,,,,,,,,,,,,,,
1648,6.13 TPS (6.13 / 6.13 / 6.13),6.13 TPS (6.13 / 6.13 / 6.13),,,,,,,,,,,,,,,,,,,,,,,,,
1649,Battle! (Wild Pokémon)-2,Battle! (Wild Pokémon)-2,,,,,,,,,,,,,,,,,,,,,,,,,
1650,11.47 TPS (11.47 / 11.47 / 11.47),11.47 TPS (11.47 / 11.47 / 11.47),,,,,,,,,,,,,,,,,,,,,,,,,
1651,Battle! (Wild Pokémon)-3,Battle! (Wild Pokémon)-3,,,,,,,,,,,,,,,,,,,,,,,,,
1652,0.03 TPS (0.03 / 0.03 / 0.03),0.03 TPS (0.03 / 0.03 / 0.03),,,,,,,,,,,,,,,,,,,,,,,,,
1653,Battle! (Wild Pokémon),Battle! (Wild Pokémon),,,,,,,,,,,,,,,,,,,,,,,,,
1654,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1655,Battle,Battle,,,,,,,,,,,,,,,,,,,,,,,,,
1656,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1657,Battlefield 1942 Theme,Battlefield 1942 Theme,,,,,,,,,,,,,,,,,,,,,,,,,
1658,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1659,Batula's Theme,Batula's Theme,,,,,,,,,,,,,,,,,,,,,,,,,
1660,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1661,Bayou Boogie,Bayou Boogie,,,,,,,,,,,,,,,,,,,,,,,,,
1662,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1663,BBIBBI,BBIBBI,,,,,,,,,,,,,,,,,,,,,,,,,
1664,5.07 TPS (4.8 / 5.07 / 5.33),5.07 TPS (4.8 / 5.07 / 5.33),,,,,,,,,,,,,,,,,,,,,,,,,
1665,Bboom Bboom,Bboom Bboom,,,,,,,,,,,,,,,,,,,,,,,,,
1666,663677.63 TPS (663677.63 / 663677.63 / 663677.63),663677.63 TPS (663677.63 / 663677.63 / 663677.63),,,,,,,,,,,,,,,,,,,,,,,,,
1667,BDZ,BDZ,,,,,,,,,,,,,,,,,,,,,,,,,
1668,9.49 TPS (9.2 / 9.47 / 9.8),9.49 TPS (9.2 / 9.47 / 9.8),,,,,,,,,,,,,,,,,,,,,,,,,
1669,Be Concerned,Be Concerned,,,,,,,,,,,,,,,,,,,,,,,,,
1670,4.67 TPS (4.67 / 4.67 / 4.67),4.67 TPS (4.67 / 4.67 / 4.67),,,,,,,,,,,,,,,,,,,,,,,,,
1671,Beach Cave,Beach Cave,,,,,,,,,,,,,,,,,,,,,,,,,
1672,11.6 TPS (11.6 / 11.6 / 11.6),11.6 TPS (11.6 / 11.6 / 11.6),,,,,,,,,,,,,,,,,,,,,,,,,
1673,Bean Bean Castle,Bean Bean Castle,,,,,,,,,,,,,,,,,,,,,,,,,
1674,5.33 TPS (5.33 / 5.33 / 5.33),5.33 TPS (5.33 / 5.33 / 5.33),,,,,,,,,,,,,,,,,,,,,,,,,
1675,Beanstalk Park,Beanstalk Park,,,,,,,,,,,,,,,,,,,,,,,,,
1676,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1677,Bear It,Bear It,,,,,,,,,,,,,,,,,,,,,,,,,
1678,5.33 TPS (5.33 / 5.33 / 5.33),5.33 TPS (5.33 / 5.33 / 5.33),,,,,,,,,,,,,,,,,,,,,,,,,
1679,Bear Kang Kang,Bear Kang Kang,,,,,,,,,,,,,,,,,,,,,,,,,
1680,3.8 TPS (3.67 / 3.8 / 3.93),3.8 TPS (3.67 / 3.8 / 3.93),,,,,,,,,,,,,,,,,,,,,,,,,
1681,Beat It,Beat It,,,,,,,,,,,,,,,,,,,,,,,,,
1682,9.27 TPS (9.27 / 9.27 / 9.27),9.27 TPS (9.27 / 9.27 / 9.27),,,,,,,,,,,,,,,,,,,,,,,,,
1683,Beautiful Blue Danube Op.314,Beautiful Blue Danube Op.314,,,,,,,,,,,,,,,,,,,,,,,,,
1684,7.73 TPS (7.73 / 7.73 / 7.73),7.73 TPS (7.73 / 7.73 / 7.73),,,,,,,,,,,,,,,,,,,,,,,,,
1685,Beautiful In White,Beautiful In White,,,,,,,,,,,,,,,,,,,,,,,,,
1686,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1687,beautiful,beautiful,,,,,,,,,,,,,,,,,,,,,,,,,
1688,14.0 TPS (14.0 / 14.0 / 14.0),14.0 TPS (14.0 / 14.0 / 14.0),,,,,,,,,,,,,,,,,,,,,,,,,
1689,Because I'm Stupid,Because I'm Stupid,,,,,,,,,,,,,,,,,,,,,,,,,
1690,3.8 TPS (3.67 / 3.8 / 3.93),3.8 TPS (3.67 / 3.8 / 3.93),,,,,,,,,,,,,,,,,,,,,,,,,
1691,Beepy's Challenge 1,Beepy's Challenge 1,,,,,,,,,,,,,,,,,,,,,,,,,
1692,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1693,Beepy's Challenge 2,Beepy's Challenge 2,,,,,,,,,,,,,,,,,,,,,,,,,
1694,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1695,Beepy's Challenge 3,Beepy's Challenge 3,,,,,,,,,,,,,,,,,,,,,,,,,
1696,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
1697,Beepy's Challenge 4,Beepy's Challenge 4,,,,,,,,,,,,,,,,,,,,,,,,,
1698,7.0 TPS (7.0 / 7.0 / 7.0),7.0 TPS (7.0 / 7.0 / 7.0),,,,,,,,,,,,,,,,,,,,,,,,,
1699,Beepy's Challenge 5,Beepy's Challenge 5,,,,,,,,,,,,,,,,,,,,,,,,,
1700,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
1701,Beepy's Challenge 6,Beepy's Challenge 6,,,,,,,,,,,,,,,,,,,,,,,,,
1702,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
1703,Beepy's Challenge 7,Beepy's Challenge 7,,,,,,,,,,,,,,,,,,,,,,,,,
1704,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
1705,Beepy's Challenge 8,Beepy's Challenge 8,,,,,,,,,,,,,,,,,,,,,,,,,
1706,5.67 TPS (5.67 / 5.67 / 5.67),5.67 TPS (5.67 / 5.67 / 5.67),,,,,,,,,,,,,,,,,,,,,,,,,
1707,Beethoven 1,Beethoven 1,,,,,,,,,,,,,,,,,,,,,,,,,
1708,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
1709,Beethoven 2,Beethoven 2,,,,,,,,,,,,,,,,,,,,,,,,,
1710,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
1711,Beethoven 3,Beethoven 3,,,,,,,,,,,,,,,,,,,,,,,,,
