SongName,BaseBPM,first,second,third,firstBB,secondBB,thirdBB,firstTPS,secondTPS,thirdTPS,avgTPS
Variations brillantes Op.12.json,414,414,420,450,0.75,0.75,0.75,9.2,9.33,10.0,9.51
Variations for Piano Trio Op.44.json,384,384,384,384,0.75,0.75,0.75,8.53,8.53,8.53,8.53
Variations Haydn Op.56a Finale.json,345,345,345,345,0.75,0.75,0.75,7.67,7.67,7.67,7.67
Variations Haydn Op.56a Mvt.1.json,270,270,270,270,0.75,0.75,0.75,6.0,6.0,6.0,6.0
Variations Haydn Op.56a Mvt.2.json,300,300,300,300,0.75,0.75,0.75,6.67,6.67,6.67,6.67
Variations Haydn Op.56a Mvt.3.json,186,186,186,186,0.75,0.75,0.75,4.13,4.13,4.13,4.13
Variations Haydn Op.56a Mvt.4.json,108,108,108,108,0.75,0.75,0.75,2.4,2.4,2.4,2.4
Variations Haydn Op.56a Mvt.5.json,567,567,567,567,0.75,0.75,0.75,12.6,12.6,12.6,12.6
Variations Haydn Op.56a Mvt.6.json,282,282,282,282,0.75,0.75,0.75,6.27,6.27,6.27,6.27
Variations Haydn Op.56a Mvt.7.json,189,189,189,189,0.75,0.75,0.75,4.2,4.2,4.2,4.2
Variations Haydn Op.56a Mvt.8.json,522,522,522,522,0.75,0.75,0.75,11.6,11.6,11.6,11.6
Variations Haydn Op.56a Thema.json,180,180,180,180,0.75,0.75,0.75,4.0,4.0,4.0,4.0
Variations in D major on a Theme by Moore B.12a.json,378,378,378,396,0.75,0.75,0.75,8.4,8.4,8.8,8.53
Variations of Paganini.json,90,90,93,95,0.25,0.25,0.25,6.0,6.2,6.33,6.18
Variations on a German Air B.14.json,369,369,369,369,0.75,0.75,0.75,8.2,8.2,8.2,8.2
Variations on Là ci darem la mano Op.2.json,450,450,450,450,0.75,0.75,0.75,10.0,10.0,10.0,10.0
Variations Op.16 No.4.json,540,540,540,540,0.75,0.75,0.75,12.0,12.0,12.0,12.0
Variations Op.16 No.5.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Variations Op.16 No.6.json,390,390,390,390,0.75,0.75,0.75,8.67,8.67,8.67,8.67
Variations_ Souvenir de Paganini B.37.json,135,135,135,135,0.25,0.25,0.25,9.0,9.0,9.0,9.0
Veilstone City (Day).json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Venetian Boat Song.json,200,200,200,200,1,1,1,3.33,3.33,3.33,3.33
Ventanas Al Alma.json,240,240,240,240,0.5,0.5,0.5,8.0,8.0,8.0,8.0
Vers la Flamme Op.72.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Versus Victory.json,70,70,70,70,0.25,0.25,0.25,4.67,4.67,4.67,4.67
Very Very Very.json,69,69,69,69,0.5,0.5,0.5,2.3,2.3,2.3,2.3
Vexations 2 basebeats.json,1,1,1,1,2,2,2,0.01,0.01,0.01,0.01
Vexations 1200TPS.json,1,1,1,1,0.5,0.5,0.5,0.03,0.03,0.03,0.03
Vexations No.1.json,15,15,15,15,0.25,0.25,0.25,1.0,1.0,1.0,1.0
Vexations.json,1,1,1,1,0.5,0.5,0.5,0.03,0.03,0.03,0.03
Vi Toi Con Song.json,390,390,390,390,0.5,0.5,0.5,13.0,13.0,13.0,13.0
Victoria Polka Op.228.json,110,110,114,118,0.5,0.5,0.5,3.67,3.8,3.93,3.8
Victory! (Gym Leader).json,160,160,160,160,0.25,0.25,0.25,10.67,10.67,10.67,10.67
Victory! (Team Galactic).json,594,594,594,594,0.75,0.75,0.75,13.2,13.2,13.2,13.2
Victory! (Trainer Battle).json,153,153,153,153,0.25,0.25,0.25,10.2,10.2,10.2,10.2
Victory! (Wild Pokémon).json,184,184,184,184,0.25,0.25,0.25,12.27,12.27,12.27,12.27
Victory.json,210,210,210,210,0.5,0.5,0.5,7.0,7.0,7.0,7.0
Vier Klavierstücke Op.119 No.1.json,150,150,150,150,0.75,0.75,0.75,3.33,3.33,3.33,3.33
Vier Klavierstücke Op.119 No.2.json,270,270,270,270,0.75,0.75,0.75,6.0,6.0,6.0,6.0
Vier Klavierstücke Op.119 No.3.json,450,450,450,450,0.75,0.75,0.75,10.0,10.0,10.0,10.0
Vier Klavierstücke Op.119 No.4.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Vietnam National Anthem.json,85,85,87,89,0.25,0.25,0.25,5.67,5.8,5.93,5.8
Viking Arena.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Village Bridge.json,70,70,70,70,0.25,0.25,0.25,4.67,4.67,4.67,4.67
Villanesca.json,90,90,90,90,0.25,0.25,0.25,6.0,6.0,6.0,6.0
Vin_1.json,150,150,152,154,1,1,1,2.5,2.53,2.57,2.53
Vin_2.json,150,150,152,154,1,1,1,2.5,2.53,2.57,2.53
Vin_3.json,150,150,152,154,1,1,1,2.5,2.53,2.57,2.53
Vin_4.json,150,150,152,154,1,1,1,2.5,2.53,2.57,2.53
Vin_5.json,150,150,152,154,1,1,1,2.5,2.53,2.57,2.53
Vin.json,150,150,152,154,1,1,1,2.5,2.53,2.57,2.53
Violet Snow.json,279,279,279,279,0.75,0.75,0.75,6.2,6.2,6.2,6.2
Violin Concerto in D major Op.77.json,420,420,420,420,0.625,0.625,0.625,11.2,11.2,11.2,11.2
Violin Concerto No.2 Mvt.3.json,200,200,200,200,0.5,0.5,0.5,6.67,6.67,6.67,6.67
Virus BEEPY.json,90,90,90,90,0.25,0.25,0.25,6.0,6.0,6.0,6.0
Virus.json,90,90,90,90,0.25,0.25,0.25,6.0,6.0,6.0,6.0
Visiting.json,240,240,240,240,0.5,0.5,0.5,8.0,8.0,8.0,8.0
Viva la Vida.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Vivacious Winter Wind Op.24.json,960,960,960,960,2,2,2,8.0,8.0,8.0,8.0
Vive Henri IV S.239.json,39,39,39,39,0.25,0.25,0.25,2.6,2.6,2.6,2.6
Vivid Heart Attack.json,69,69,69,69,0.5,0.5,0.5,2.3,2.3,2.3,2.3
Vladimirskiy Central.json,202.5,202.5,202.5,202.5,0.375,0.375,0.375,9.0,9.0,9.0,9.0
Vlechenie Op.92 No.24.json,133,133,133,133,0.25,0.25,0.25,8.87,8.87,8.87,8.87
Vltava.json,150,150,150,150,0.5,0.5,0.5,5.0,5.0,5.0,5.0
Vo pole beryozi stoyala.json,25,25,25,25,0.25,0.25,0.25,1.67,1.67,1.67,1.67
Voice of Spring Op.410.json,552,552,552,552,0.75,0.75,0.75,12.27,12.27,12.27,12.27
Voices Of Spring Waltz.json,140,140,148,156,0.5,0.5,0.5,4.67,4.93,5.2,4.93
Volcanic Overworld Theme.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Volcanic Underground Theme.json,80,80,80,80,0.25,0.25,0.25,5.33,5.33,5.33,5.33
volcanic.json,191,191,191,191,0.25,0.25,0.25,12.73,12.73,12.73,12.73
Voliere.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Voracity(Overlord 3 OP).json,200,200,200,200,0.5,0.5,0.5,6.67,6.67,6.67,6.67
Vorschule im Klavierspiel Op.101 No.100.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.101.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.102.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.103.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.104.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.105.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.106.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.107.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.108.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Vorschule im Klavierspiel Op.101 No.109.json,1,1,1,1,0.75,0.75,0.75,0.02,0.02,0.02,0.02
Voyage 1969.json,64,64,64,64,0.25,0.25,0.25,4.27,4.27,4.27,4.27
Voyage.json,197,197,197,197,0.25,0.25,0.25,13.13,13.13,13.13,13.13
Voyazh.json,195,195,195,195,0.375,0.375,0.375,8.67,8.67,8.67,8.67
Vs Results.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Vs. Mad Mew Mew.json,228,228,228,228,0.5,0.5,0.5,7.6,7.6,7.6,7.6
Vs. Star Dream (Mind in a Program).json,480.15000000000003,480.15000000000003,480.15000000000003,481.5,0.75,0.75,0.75,10.67,10.67,10.7,10.68
Vs. Susie.json,148,148,148,148,0.5,0.5,0.5,4.93,4.93,4.93,4.93
Vs. Void Termina (Final Boss).json,555.6,555.6,555.6,555.6,1,1,1,9.26,9.26,9.26,9.26
Wait For The Wagon.json,240,240,240,240,0.5,0.5,0.5,8.0,8.0,8.0,8.0
Waka Waka (This Time For Africa).json,254,254,254,254,0.5,0.5,0.5,8.47,8.47,8.47,8.47
Wake Me Up BEEPY.json,192,192,192,192,0.5,0.5,0.5,6.4,6.4,6.4,6.4
Wake Me Up.json,192,192,192,192,0.5,0.5,0.5,6.4,6.4,6.4,6.4
Waldstein Sonata Mvt.1.json,19910329,19910329,19910329,19910329,0.25,0.25,0.25,1327355.27,1327355.27,1327355.27,1327355.27
Waldstein Sonata Mvt.3.json,19910329,19910329,19910329,19910329,0.25,0.25,0.25,1327355.27,1327355.27,1327355.27,1327355.27
Walking (Map Theme).json,429,429,429,429,0.75,0.75,0.75,9.53,9.53,9.53,9.53
Walking By The Sea.json,106,106,106,106,0.375,0.375,0.375,4.71,4.71,4.71,4.71
Walking the Hot Desert.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Walking the Plains.json,450,450,450,450,0.75,0.75,0.75,10.0,10.0,10.0,10.0
Walking the Wire.json,200,200,200,200,0.5,0.5,0.5,6.67,6.67,6.67,6.67
Waltz From Faust S.407.json,150,150,150,150,0.25,0.25,0.25,10.0,10.0,10.0,10.0
Waltz from Faust.json,112,131.5,132.5,133.5,0.25,0.25,0.25,8.77,8.83,8.9,8.83
Waltz in A major S.126.json,85,85,87,89,0.25,0.25,0.25,5.67,5.8,5.93,5.8
Waltz in A minor 2.0.0.121.json,120,120,128,136,0.5,0.5,0.5,4.0,4.27,4.53,4.27
Waltz in A minor Op.posth.json,85,85,87,89,0.25,0.25,0.25,5.67,5.8,5.93,5.8
Waltz in A minor.json,135,135,135,135,0.5,0.5,0.5,4.5,4.5,4.5,4.5
Waltz in A-flat major Op.42.json,351,351,351,351,0.75,0.75,0.75,7.8,7.8,7.8,7.8
Waltz in C Minor.json,150,150,150,150,0.5,0.5,0.5,5.0,5.0,5.0,5.0
Waltz in E flat Op.18 No.1.json,190,190,198,206,0.5,0.5,0.5,6.33,6.6,6.87,6.6
Waltz in E minor.json,180,180,180,180,0.5,0.5,0.5,6.0,6.0,6.0,6.0
Waltz No.1 Op.6.json,240,240,240,240,0.5,0.5,0.5,8.0,8.0,8.0,8.0
Waltz No.1 Op.18.json,213,213,213,213,0.5,0.5,0.5,7.1,7.1,7.1,7.1
Waltz No.2 Op.34-1.json,200,200,200,200,0.5,0.5,0.5,6.67,6.67,6.67,6.67
Waltz No.2.json,1,1,1,1,0.5,0.5,0.5,0.03,0.03,0.03,0.03
Waltz No.3 Op.34-2.json,200,200,200,200,0.5,0.5,0.5,6.67,6.67,6.67,6.67
Waltz No.4 Op.34-3.json,213,213,213,213,0.5,0.5,0.5,7.1,7.1,7.1,7.1
Waltz No.5 Op.42.json,224,224,224,224,0.5,0.5,0.5,7.47,7.47,7.47,7.47
Waltz No.6 Op.64-1.json,213,213,213,213,0.5,0.5,0.5,7.1,7.1,7.1,7.1
Waltz No.7 Op.64-2.json,180.5,180.5,180.5,180.5,0.5,0.5,0.5,6.02,6.02,6.02,6.02
Waltz No.8 Op.64-3.json,207,207,207,207,0.5,0.5,0.5,6.9,6.9,6.9,6.9
Waltz No.9 Op.69-1.json,152.5,152.5,152.5,152.5,0.5,0.5,0.5,5.08,5.08,5.08,5.08
Waltz No.10 Op.69-2.json,250,250,250,250,0.5,0.5,0.5,8.33,8.33,8.33,8.33
Waltz No.11 Op.70-1.json,144,144,144,144,0.5,0.5,0.5,4.8,4.8,4.8,4.8
Waltz No.12 Op.70-2.json,108.5,108.5,108.5,108.5,0.5,0.5,0.5,3.62,3.62,3.62,3.62
Waltz No.13 Op.70-3.json,225.5,225.5,225.5,225.5,0.5,0.5,0.5,7.52,7.52,7.52,7.52
Waltz No.14 B.56.json,176.5,176.5,176.5,176.5,0.5,0.5,0.5,5.88,5.88,5.88,5.88
Waltz No.14 in E minor B.56.json,220,220,222,224,0.5,0.5,0.5,7.33,7.4,7.47,7.4
Waltz No.15 B.44.json,192.5,192.5,192.5,192.5,0.5,0.5,0.5,6.42,6.42,6.42,6.42
Waltz No.15 in E major B.44.json,135,135,135,135,0.25,0.25,0.25,9.0,9.0,9.0,9.0
Waltz No.16 B.21.json,176.5,176.5,176.5,176.5,0.5,0.5,0.5,5.88,5.88,5.88,5.88
Waltz No.16 in A-flat major B.21.json,96,96,96,96,0.25,0.25,0.25,6.4,6.4,6.4,6.4
Waltz No.16.json,170,170,170,170,0.5,0.5,0.5,5.67,5.67,5.67,5.67
Waltz No.17 B.46.json,100,100,100,100,0.5,0.5,0.5,3.33,3.33,3.33,3.33
Waltz No.17 in E-flat major B.46.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Waltz No.18 B.133.json,120,120,120,120,0.5,0.5,0.5,4.0,4.0,4.0,4.0
Waltz No.18 in E-flat major B.133 (Sostenuto).json,115,115,115,115,0.25,0.25,0.25,7.67,7.67,7.67,7.67
Waltz No.19 B.150.json,120,120,120,120,0.5,0.5,0.5,4.0,4.0,4.0,4.0
Waltz No.19 in A minor B.150.json,330,330,330,330,0.75,0.75,0.75,7.33,7.33,7.33,7.33
Waltz No.19.json,85,85,87,89,0.25,0.25,0.25,5.67,5.8,5.93,5.8
Waltz Of Chihiro.json,64,64,64,64,0.25,0.25,0.25,4.27,4.27,4.27,4.27
Waltz of the Flowers.json,200,200,210,220,1,1,1,3.33,3.5,3.67,3.5
Waltz Op. 54 No. 1.json,150,150,154,158,0.5,0.5,0.5,5.0,5.13,5.27,5.13
Waltz Op.18 No.1 In E.json,64,64,64,64,0.5,0.5,0.5,2.13,2.13,2.13,2.13
Waltz Op.39 No.1.json,510,510,510,510,1.5,1.5,1.5,5.67,5.67,5.67,5.67
Waltz Op.39 No.2.json,480,480,480,480,1.5,1.5,1.5,5.33,5.33,5.33,5.33
Waltz Op.39 No.3.json,450,450,450,450,1.5,1.5,1.5,5.0,5.0,5.0,5.0
Waltz Op.39 No.4.json,420,420,420,420,0.75,0.75,0.75,9.33,9.33,9.33,9.33
Waltz Op.39 No.5.json,330,330,330,330,0.75,0.75,0.75,7.33,7.33,7.33,7.33
Waltz Op.39 No.6.json,600,600,600,600,1.5,1.5,1.5,6.67,6.67,6.67,6.67
Waltz Op.39 No.7.json,330,330,330,330,1.5,1.5,1.5,3.67,3.67,3.67,3.67
Waltz Op.39 No.8.json,480,480,480,480,1.5,1.5,1.5,5.33,5.33,5.33,5.33
Waltz Op.39 No.9.json,450,450,450,450,1.5,1.5,1.5,5.0,5.0,5.0,5.0
Waltz Op.39 No.10 BEEPY.json,90,90,90,90,0.25,0.25,0.25,6.0,6.0,6.0,6.0
Waltz Op.39 No.10.json,600,600,600,600,1.5,1.5,1.5,6.67,6.67,6.67,6.67
Waltz Op.39 No.11 BEEPY.json,98,98,98,98,0.25,0.25,0.25,6.53,6.53,6.53,6.53
Waltz Op.39 No.11.json,630,630,630,630,1.5,1.5,1.5,7.0,7.0,7.0,7.0
Waltz Op.39 No.12.json,570,570,570,570,1.5,1.5,1.5,6.33,6.33,6.33,6.33
Waltz Op.39 No.13.json,570,570,570,570,0.75,0.75,0.75,12.67,12.67,12.67,12.67
Waltz Op.39 No.14.json,450,450,450,450,0.75,0.75,0.75,10.0,10.0,10.0,10.0
Waltz Op.39 No.15.json,270,270,270,270,0.75,0.75,0.75,6.0,6.0,6.0,6.0
Waltz Op.39 No.16.json,450,450,450,450,1.5,1.5,1.5,5.0,5.0,5.0,5.0
Waltz Op.54 No.1.json,220,220,220,220,0.5,0.5,0.5,7.33,7.33,7.33,7.33
Waltz Op.54 No.2.json,220.5,220.5,220.5,220.5,0.5,0.5,0.5,7.35,7.35,7.35,7.35
Waltz Op.54 No.3.json,179.5,179.5,179.5,179.5,0.5,0.5,0.5,5.98,5.98,5.98,5.98
Waltz Op.54 No.4.json,220.5,220.5,220.5,220.5,0.5,0.5,0.5,7.35,7.35,7.35,7.35
Waltz Op.54 No.5.json,170,170,170,170,0.5,0.5,0.5,5.67,5.67,5.67,5.67
Waltz Op.54 No.6.json,180.5,180.5,180.5,180.5,0.5,0.5,0.5,6.02,6.02,6.02,6.02
Waltz Op.54 No.7.json,190,190,190,190,0.5,0.5,0.5,6.33,6.33,6.33,6.33
Waltz Op.54 No.8.json,240,240,240,240,0.5,0.5,0.5,8.0,8.0,8.0,8.0
Waltz Op.64 No.1 (Minute Waltz).json,139,139,139,139,0.25,0.25,0.25,9.27,9.27,9.27,9.27
Waltz Op.64 No.1 3.0.0.27.json,135,135,135,135,0.5,0.5,0.5,4.5,4.5,4.5,4.5
Waltz Op.64 No.1.json,135,135,135,135,0.5,0.5,0.5,4.5,4.5,4.5,4.5
Waltz Op.64 No.2.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Waltz Op.64 No.3 in A Flat.json,160,160,164,168,0.5,0.5,0.5,5.33,5.47,5.6,5.47
Waltz Op.64 No.3.json,128,128,128,128,0.25,0.25,0.25,8.53,8.53,8.53,8.53
Waltz Op.69 No.1 (L'Adieu).json,124,124,124,124,0.25,0.25,0.25,8.27,8.27,8.27,8.27
Waltz Op.69 No.2.json,130,130,138,146,0.25,0.25,0.25,8.67,9.2,9.73,9.2
Waltz Op.70 No.1.json,375,375,375,375,0.75,0.75,0.75,8.33,8.33,8.33,8.33
Waltz Op.70 No.2.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Waltz Op.70 No.3 in D flat.json,160,160,164,168,0.25,0.25,0.25,10.67,10.93,11.2,10.93
Waltz Op.70 No.3.json,324,324,324,324,0.75,0.75,0.75,7.2,7.2,7.2,7.2
Waltz Op.99999 No.66666.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Waltz.json,158,158,158,158,0.5,0.5,0.5,5.27,5.27,5.27,5.27
Waltzes Op.39 No.6.json,170,170,174,178,0.5,0.5,0.5,5.67,5.8,5.93,5.8
Waluigi Pinball.json,67.5,67.5,67.5,67.5,0.25,0.25,0.25,4.5,4.5,4.5,4.5
Waluigi Stadium.json,90,90,90,90,0.25,0.25,0.25,6.0,6.0,6.0,6.0
Walzer Op.12 No.2.json,150,150,158,166,0.5,0.5,0.5,5.0,5.27,5.53,5.27
Walzer Op.325.json,200,200,208,216,1,1,1,3.33,3.47,3.6,3.47
Walzer.json,200,200,216,232,1,1,1,3.33,3.6,3.87,3.6
Wanderer Fantaisie D.760 Mvt.4.json,475.5,475.5,480,484.5,0.75,0.75,0.75,10.57,10.67,10.77,10.67
Want You Gone (Portal 2).json,300,300,300,300,0.75,0.75,0.75,6.67,6.67,6.67,6.67
WAP.json,64,133,133,133,0.25,0.25,0.25,8.87,8.87,8.87,8.87
War Thunder Theme.json,240,240,240,240,0.25,0.25,0.25,16.0,16.0,16.0,16.0
Warblings At Eve (Romance).json,375,375,375,375,0.75,0.75,0.75,8.33,8.33,8.33,8.33
Warblings At Eve.json,190,190,194,198,0.75,0.75,0.75,4.22,4.31,4.4,4.31
Ward.json,103,103,103,103,0.25,0.25,0.25,6.87,6.87,6.87,6.87
Wario's Gold Mine.json,1,1,1,1,0.25,0.25,0.25,0.07,0.07,0.07,0.07
Warm Nights .json,87,87,87,87,0.25,0.25,0.25,5.8,5.8,5.8,5.8
Warm Nights.json,87,87,87,87,0.25,0.25,0.25,5.8,5.8,5.8,5.8
Warmth.json,80,80,80,80,0.25,0.25,0.25,5.33,5.33,5.33,5.33
WARNING ! ONLY FOR PRO D.TILES FAPPER.json,73,73,73,73,0.5,0.5,0.5,2.43,2.43,2.43,2.43
Warriors.json,240,240,240,240,0.5,0.5,0.5,8.0,8.0,8.0,8.0
Watch.json,164,164,164,164,0.5,0.5,0.5,5.47,5.47,5.47,5.47
Water Droplets.json,225,225,225,225,0.5,0.5,0.5,7.5,7.5,7.5,7.5
Water Flows Streamer.json,130,130,134,138,0.5,0.5,0.5,4.33,4.47,4.6,4.47
Water Park.json,492,492,492,492,0.75,0.75,0.75,10.93,10.93,10.93,10.93
WATER.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
Waterfall.json,1,1,1,1,0.5,0.5,0.5,0.03,0.03,0.03,0.03
Waves Of The Ocean.json,110,110,114,118,0.5,0.5,0.5,3.67,3.8,3.93,3.8
Wavin' Flag (Remix).json,140,140,140,140,0.5,0.5,0.5,4.67,4.67,4.67,4.67
Way Back Home.json,300.015,300.015,300.015,300.015,0.75,0.75,0.75,6.67,6.67,6.67,6.67
way back.json,100,100,100,100,0.25,0.25,0.25,6.67,6.67,6.67,6.67
Way For Home.json,120,120,122,124,0.5,0.5,0.5,4.0,4.07,4.13,4.07
Way To Answer.json,167,167,167,167,0.25,0.25,0.25,11.13,11.13,11.13,11.13
We Are Number One BEEPY.json,82,82,82,82,0.25,0.25,0.25,5.47,5.47,5.47,5.47
We are Number One-1.json,120,120,120,120,0.1875,0.1875,0.1875,10.67,10.67,10.67,10.67
We Are Number One.json,82,82,82,82,0.25,0.25,0.25,5.47,5.47,5.47,5.47
We Are The Champions.json,99,99,99,99,0.25,0.25,0.25,6.6,6.6,6.6,6.6
We Are the Crystal Gems.json,150,150,150,150,0.5,0.5,0.5,5.0,5.0,5.0,5.0
We Are The Reason.json,73,73,73,73,0.25,0.25,0.25,4.87,4.87,4.87,4.87
We Bare Bear Opening Theme (Clade 1907 ver.).json,5,5,5,5,0.5,0.5,0.5,0.17,0.17,0.17,0.17
We Bare Bear Opening Theme.json,90,90,90,90,0.25,0.25,0.25,6.0,6.0,6.0,6.0
We Don't Believe What's on TV.json,120,120,120,120,0.5,0.5,0.5,4.0,4.0,4.0,4.0
We Don't Talk Anymore BEEPY.json,100,100,100,100,0.25,0.25,0.25,6.67,6.67,6.67,6.67
We Don't Talk Anymore.json,300,300,300,300,0.75,0.75,0.75,6.67,6.67,6.67,6.67
We First.json,101,101,105,109,0.25,0.25,0.25,6.73,7.0,7.27,7.0
We Go.json,176.5,176.5,176.5,176.5,0.5,0.5,0.5,5.88,5.88,5.88,5.88
We Gotta Power.json,171.5,171.5,171.5,171.5,0.5,0.5,0.5,5.72,5.72,5.72,5.72
We Like To Party.json,120,120,120,120,0.25,0.25,0.25,8.0,8.0,8.0,8.0
We Three Kings.json,90,90,95,100,0.5,0.5,0.5,3.0,3.17,3.33,3.17
We Three Kings1.json,90,90,95,100,0.5,0.5,0.5,3.0,3.17,3.33,3.17
We Were Angels BEEPY.json,75,75,75,75,0.25,0.25,0.25,5.0,5.0,5.0,5.0
We Were Angels.json,225,225,225,225,0.75,0.75,0.75,5.0,5.0,5.0,5.0
We Were Angels1.json,75,75,75,75,0.25,0.25,0.25,5.0,5.0,5.0,5.0
We Were In Love.json,100,100,105,110,0.5,0.5,0.5,3.33,3.5,3.67,3.5
We will rock you.json,80,80,80,80,0.25,0.25,0.25,5.33,5.33,5.33,5.33
We Wish You A Merry Christmas.json,110,110,110,110,0.5,0.5,0.5,3.67,3.67,3.67,3.67
Wedding Cake - Caprice-Valse Op.76.json,250,250,250,250,0.5,0.5,0.5,8.33,8.33,8.33,8.33
Wedding March.json,150,150,150,150,0.5,0.5,0.5,5.0,5.0,5.0,5.0
Wedding.json,100,100,102,104,0.5,0.5,0.5,3.33,3.4,3.47,3.4
Wednesday Dance Scene (Bloody Mary TikTok remix).json,90,90,95,100,0.25,0.25,0.25,6.0,6.33,6.67,6.33
Weird Piece No.1 (Turkish Votre Toast).json,91,91,91,91,0.25,0.25,0.25,6.07,6.07,6.07,6.07
Weird Piece No.2 (William's Virus).json,115,115,115,115,0.25,0.25,0.25,7.67,7.67,7.67,7.67
Welcome To NewYork.json,116,116,116,116,0.25,0.25,0.25,7.73,7.73,7.73,7.73
Wellerman.json,90,90,95,100,0.25,0.25,0.25,6.0,6.33,6.67,6.33
Wellington_s Victory Op.91.json,504,504,504,504,0.75,0.75,0.75,11.2,11.2,11.2,11.2
Welsh Song WoO 155 No.1.json,384,384,384,384,0.75,0.75,0.75,8.53,8.53,8.53,8.53
Welsh Song WoO 155 No.2.json,300,300,300,300,0.75,0.75,0.75,6.67,6.67,6.67,6.67
Welsh Song WoO 155 No.3.json,384,384,384,384,0.75,0.75,0.75,8.53,8.53,8.53,8.53
Welsh Song WoO 155 No.4.json,240,240,240,240,0.75,0.75,0.75,5.33,5.33,5.33,5.33
Welsh Song WoO 155 No.5.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Welsh Song WoO 155 No.6.json,324,324,324,324,0.75,0.75,0.75,7.2,7.2,7.2,7.2
Welsh Song WoO 155 No.7.json,216,216,216,216,0.75,0.75,0.75,4.8,4.8,4.8,4.8
Welsh Song WoO 155 No.8.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Welsh Song WoO 155 No.9.json,240,240,240,240,0.75,0.75,0.75,5.33,5.33,5.33,5.33
Welsh Song WoO 155 No.10.json,276,276,276,276,0.75,0.75,0.75,6.13,6.13,6.13,6.13
Welsh Song WoO 155 No.11.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Welsh Song WoO 155 No.12.json,324,324,324,324,0.75,0.75,0.75,7.2,7.2,7.2,7.2
Welsh Song WoO 155 No.13.json,192,192,192,192,0.75,0.75,0.75,4.27,4.27,4.27,4.27
Welsh Song WoO 155 No.14.json,300,300,300,300,0.75,0.75,0.75,6.67,6.67,6.67,6.67
Welsh Song WoO 155 No.15.json,240,240,240,240,0.75,0.75,0.75,5.33,5.33,5.33,5.33
Welsh Song WoO 155 No.16.json,324,324,324,324,0.75,0.75,0.75,7.2,7.2,7.2,7.2
Welsh Song WoO 155 No.17.json,300,300,300,300,0.75,0.75,0.75,6.67,6.67,6.67,6.67
Welsh Song WoO 155 No.18.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Welsh Song WoO 155 No.19.json,216,216,216,216,0.75,0.75,0.75,4.8,4.8,4.8,4.8
Welsh Song WoO 155 No.20.json,264,264,264,264,0.75,0.75,0.75,5.87,5.87,5.87,5.87
Welsh Song WoO 155 No.21.json,405,405,405,405,0.75,0.75,0.75,9.0,9.0,9.0,9.0
Welsh Song WoO 155 No.22.json,240,240,240,240,0.75,0.75,0.75,5.33,5.33,5.33,5.33
Welsh Song WoO 155 No.23.json,240,240,240,240,0.75,0.75,0.75,5.33,5.33,5.33,5.33
Welsh Song WoO 155 No.24.json,360,360,360,360,0.75,0.75,0.75,8.0,8.0,8.0,8.0
Welsh Song WoO 155 No.25.json,240,240,240,240,0.75,0.75,0.75,5.33,5.33,5.33,5.33
