,TID,English,Arabic,Chinese Simplified,Chinese Traditional,Dutch,Filipino,Finnish,French,German,Hindi,Indonesian,Italian,Korean,Japanese,Malay,Norwegian,Polish,Portuguese,Portuguese Brazil,Russian,Spanish,Swedish,Thai,Turkish (old),Turkish,Vietnamese
17800,44.4 TPS (44.4 / 44.4 / 44.4),44.4 TPS (44.4 / 44.4 / 44.4),,,,,,,,,,,,,,,,,,,,,,,,,
17801,What The Waves Brought,What The Waves Brought,,,,,,,,,,,,,,,,,,,,,,,,,
17802,2.3 TPS (2.3 / 2.3 / 2.3),2.3 TPS (2.3 / 2.3 / 2.3),,,,,,,,,,,,,,,,,,,,,,,,,
17803,What Went Down,What Went Down,,,,,,,,,,,,,,,,,,,,,,,,,
17804,4.9 TPS (4.9 / 4.9 / 4.9),4.9 TPS (4.9 / 4.9 / 4.9),,,,,,,,,,,,,,,,,,,,,,,,,
17805,What,What,,,,,,,,,,,,,,,,,,,,,,,,,
17806,4.97 TPS (4.87 / 4.97 / 5.07),4.97 TPS (4.87 / 4.97 / 5.07),,,,,,,,,,,,,,,,,,,,,,,,,
17807,Whatever it Takes,Whatever it Takes,,,,,,,,,,,,,,,,,,,,,,,,,
17808,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
17809,When Chance Strikes,When Chance Strikes,,,,,,,,,,,,,,,,,,,,,,,,,
17810,5.8 TPS (5.8 / 5.8 / 5.8),5.8 TPS (5.8 / 5.8 / 5.8),,,,,,,,,,,,,,,,,,,,,,,,,
17811,When He cometh,When He cometh,,,,,,,,,,,,,,,,,,,,,,,,,
17812,5.93 TPS (5.67 / 5.93 / 6.2),5.93 TPS (5.67 / 5.93 / 6.2),,,,,,,,,,,,,,,,,,,,,,,,,
17813,When Liszt ride a bike...,When Liszt ride a bike...,,,,,,,,,,,,,,,,,,,,,,,,,
17814,4.97 TPS (4.83 / 4.97 / 5.1),4.97 TPS (4.83 / 4.97 / 5.1),,,,,,,,,,,,,,,,,,,,,,,,,
17815,When The Party's Over,When The Party's Over,,,,,,,,,,,,,,,,,,,,,,,,,
17816,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17817,When The River Doesn't Flow BEEPY,When The River Doesn't Flow BEEPY,,,,,,,,,,,,,,,,,,,,,,,,,
17818,4.8 TPS (4.8 / 4.8 / 4.8),4.8 TPS (4.8 / 4.8 / 4.8),,,,,,,,,,,,,,,,,,,,,,,,,
17819,When The River Doesn't Flow,When The River Doesn't Flow,,,,,,,,,,,,,,,,,,,,,,,,,
17820,4.8 TPS (4.8 / 4.8 / 4.8),4.8 TPS (4.8 / 4.8 / 4.8),,,,,,,,,,,,,,,,,,,,,,,,,
17821,Where,Where,,,,,,,,,,,,,,,,,,,,,,,,,
17822,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17823,Whisper of A Winter Bird Op.34,Whisper of A Winter Bird Op.34,,,,,,,,,,,,,,,,,,,,,,,,,
17824,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17825,Whisper,Whisper,,,,,,,,,,,,,,,,,,,,,,,,,
17826,4.48 TPS (4.48 / 4.48 / 4.48),4.48 TPS (4.48 / 4.48 / 4.48),,,,,,,,,,,,,,,,,,,,,,,,,
17827,Whistle (1),Whistle (1),,,,,,,,,,,,,,,,,,,,,,,,,
17828,7.0 TPS (7.0 / 7.0 / 7.0),7.0 TPS (7.0 / 7.0 / 7.0),,,,,,,,,,,,,,,,,,,,,,,,,
17829,Whistle,Whistle,,,,,,,,,,,,,,,,,,,,,,,,,
17830,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
17831,White Forest,White Forest,,,,,,,,,,,,,,,,,,,,,,,,,
17832,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
17833,White Key Adventure,White Key Adventure,,,,,,,,,,,,,,,,,,,,,,,,,
17834,4.33 TPS (4.33 / 4.33 / 4.33),4.33 TPS (4.33 / 4.33 / 4.33),,,,,,,,,,,,,,,,,,,,,,,,,
17835,White Love,White Love,,,,,,,,,,,,,,,,,,,,,,,,,
17836,12.4 TPS (12.0 / 12.4 / 12.8),12.4 TPS (12.0 / 12.4 / 12.8),,,,,,,,,,,,,,,,,,,,,,,,,
17837,White Palace,White Palace,,,,,,,,,,,,,,,,,,,,,,,,,
17838,5.33 TPS (5.33 / 5.33 / 5.33),5.33 TPS (5.33 / 5.33 / 5.33),,,,,,,,,,,,,,,,,,,,,,,,,
17839,White Roses,White Roses,,,,,,,,,,,,,,,,,,,,,,,,,
17840,6.33 TPS (6.33 / 6.33 / 6.33),6.33 TPS (6.33 / 6.33 / 6.33),,,,,,,,,,,,,,,,,,,,,,,,,
17841,White Wedding,White Wedding,,,,,,,,,,,,,,,,,,,,,,,,,
17842,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
17843,Whitekey Etude (Etude Op.10 No.5 with white keys only),Whitekey Etude (Etude Op.10 No.5 with white keys only),,,,,,,,,,,,,,,,,,,,,,,,,
17844,7.63 TPS (7.5 / 7.63 / 7.77),7.63 TPS (7.5 / 7.63 / 7.77),,,,,,,,,,,,,,,,,,,,,,,,,
17845,Whitekey Etude,Whitekey Etude,,,,,,,,,,,,,,,,,,,,,,,,,
17846,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
17847,Who Do You Love,Who Do You Love,,,,,,,,,,,,,,,,,,,,,,,,,
17848,9.33 TPS (9.33 / 9.33 / 9.33),9.33 TPS (9.33 / 9.33 / 9.33),,,,,,,,,,,,,,,,,,,,,,,,,
17849,Who We Are,Who We Are,,,,,,,,,,,,,,,,,,,,,,,,,
17850,5.73 TPS (5.73 / 5.73 / 5.73),5.73 TPS (5.73 / 5.73 / 5.73),,,,,,,,,,,,,,,,,,,,,,,,,
17851,Why,Why,,,,,,,,,,,,,,,,,,,,,,,,,
17852,3.57 TPS (3.4 / 3.57 / 3.73),3.57 TPS (3.4 / 3.57 / 3.73),,,,,,,,,,,,,,,,,,,,,,,,,
17853,Wi-Fi Waiting Room,Wi-Fi Waiting Room,,,,,,,,,,,,,,,,,,,,,,,,,
17854,4.67 TPS (4.67 / 4.67 / 4.67),4.67 TPS (4.67 / 4.67 / 4.67),,,,,,,,,,,,,,,,,,,,,,,,,
17855,Wiegenlied Op.49 No.4,Wiegenlied Op.49 No.4,,,,,,,,,,,,,,,,,,,,,,,,,
17856,3.13 TPS (3.0 / 3.13 / 3.27),3.13 TPS (3.0 / 3.13 / 3.27),,,,,,,,,,,,,,,,,,,,,,,,,
17857,Wiener Leben Polka Op.218,Wiener Leben Polka Op.218,,,,,,,,,,,,,,,,,,,,,,,,,
17858,4.07 TPS (4.0 / 4.07 / 4.13),4.07 TPS (4.0 / 4.07 / 4.13),,,,,,,,,,,,,,,,,,,,,,,,,
17859,Wiener March,Wiener March,,,,,,,,,,,,,,,,,,,,,,,,,
17860,6.93 TPS (6.67 / 6.93 / 7.2),6.93 TPS (6.67 / 6.93 / 7.2),,,,,,,,,,,,,,,,,,,,,,,,,
17861,Wii Moo Moo Meadows,Wii Moo Moo Meadows,,,,,,,,,,,,,,,,,,,,,,,,,
17862,8.47 TPS (8.47 / 8.47 / 8.47),8.47 TPS (8.47 / 8.47 / 8.47),,,,,,,,,,,,,,,,,,,,,,,,,
17863,Wii Shop Theme,Wii Shop Theme,,,,,,,,,,,,,,,,,,,,,,,,,
17864,4.92 TPS (4.92 / 4.92 / 4.92),4.92 TPS (4.92 / 4.92 / 4.92),,,,,,,,,,,,,,,,,,,,,,,,,
17865,Wild Pokémon Battle,Wild Pokémon Battle,,,,,,,,,,,,,,,,,,,,,,,,,
17866,0.03 TPS (0.03 / 0.03 / 0.03),0.03 TPS (0.03 / 0.03 / 0.03),,,,,,,,,,,,,,,,,,,,,,,,,
17867,Wild Side (Beastars OP),Wild Side (Beastars OP),,,,,,,,,,,,,,,,,,,,,,,,,
17868,8.93 TPS (8.93 / 8.93 / 8.93),8.93 TPS (8.93 / 8.93 / 8.93),,,,,,,,,,,,,,,,,,,,,,,,,
17869,Wild Side,Wild Side,,,,,,,,,,,,,,,,,,,,,,,,,
17870,8.93 TPS (8.93 / 8.93 / 8.93),8.93 TPS (8.93 / 8.93 / 8.93),,,,,,,,,,,,,,,,,,,,,,,,,
17871,WILD,WILD,,,,,,,,,,,,,,,,,,,,,,,,,
17872,12.72 TPS (12.72 / 12.72 / 12.72),12.72 TPS (12.72 / 12.72 / 12.72),,,,,,,,,,,,,,,,,,,,,,,,,
17873,Wilde Jagd,Wilde Jagd,,,,,,,,,,,,,,,,,,,,,,,,,
17874,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
17875,Wildest Dream,Wildest Dream,,,,,,,,,,,,,,,,,,,,,,,,,
17876,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
17877,Wildfire,Wildfire,,,,,,,,,,,,,,,,,,,,,,,,,
17878,9.6 TPS (9.6 / 9.6 / 9.6),9.6 TPS (9.6 / 9.6 / 9.6),,,,,,,,,,,,,,,,,,,,,,,,,
17879,WILDSIDE,WILDSIDE,,,,,,,,,,,,,,,,,,,,,,,,,
17880,9.33 TPS (9.33 / 9.33 / 9.33),9.33 TPS (9.33 / 9.33 / 9.33),,,,,,,,,,,,,,,,,,,,,,,,,
17881,will he,will he,,,,,,,,,,,,,,,,,,,,,,,,,
17882,3.87 TPS (3.87 / 3.87 / 3.87),3.87 TPS (3.87 / 3.87 / 3.87),,,,,,,,,,,,,,,,,,,,,,,,,
17883,William Tell Overture - Finale,William Tell Overture - Finale,,,,,,,,,,,,,,,,,,,,,,,,,
17884,7.62 TPS (7.62 / 7.62 / 7.62),7.62 TPS (7.62 / 7.62 / 7.62),,,,,,,,,,,,,,,,,,,,,,,,,
17885,William Tell Overture (Guillaume Tell) S.552,William Tell Overture (Guillaume Tell) S.552,,,,,,,,,,,,,,,,,,,,,,,,,
17886,10.13 TPS (10.13 / 10.13 / 10.13),10.13 TPS (10.13 / 10.13 / 10.13),,,,,,,,,,,,,,,,,,,,,,,,,
17887,William Tell Overture,William Tell Overture,,,,,,,,,,,,,,,,,,,,,,,,,
17888,7.67 TPS (7.67 / 7.67 / 7.67),7.67 TPS (7.67 / 7.67 / 7.67),,,,,,,,,,,,,,,,,,,,,,,,,
17889,Win Theme,Win Theme,,,,,,,,,,,,,,,,,,,,,,,,,
17890,5.32 TPS (5.32 / 5.32 / 5.32),5.32 TPS (5.32 / 5.32 / 5.32),,,,,,,,,,,,,,,,,,,,,,,,,
17891,Wind God Girl,Wind God Girl,,,,,,,,,,,,,,,,,,,,,,,,,
17892,5.35 TPS (5.35 / 5.35 / 5.35),5.35 TPS (5.35 / 5.35 / 5.35),,,,,,,,,,,,,,,,,,,,,,,,,
17893,Wind in a Dream,Wind in a Dream,,,,,,,,,,,,,,,,,,,,,,,,,
17894,5.6 TPS (5.47 / 5.6 / 5.73),5.6 TPS (5.47 / 5.6 / 5.73),,,,,,,,,,,,,,,,,,,,,,,,,
17895,Wind Island,Wind Island,,,,,,,,,,,,,,,,,,,,,,,,,
17896,5.67 TPS (5.67 / 5.67 / 5.67),5.67 TPS (5.67 / 5.67 / 5.67),,,,,,,,,,,,,,,,,,,,,,,,,
17897,Wind Of Change,Wind Of Change,,,,,,,,,,,,,,,,,,,,,,,,,
17898,7.4 TPS (7.4 / 7.4 / 7.4),7.4 TPS (7.4 / 7.4 / 7.4),,,,,,,,,,,,,,,,,,,,,,,,,
17899,Wind.leave,Wind.leave,,,,,,,,,,,,,,,,,,,,,,,,,
17900,3.47 TPS (3.33 / 3.47 / 3.6),3.47 TPS (3.33 / 3.47 / 3.6),,,,,,,,,,,,,,,,,,,,,,,,,
17901,Windfall,Windfall,,,,,,,,,,,,,,,,,,,,,,,,,
17902,6.8 TPS (6.8 / 6.8 / 6.8),6.8 TPS (6.8 / 6.8 / 6.8),,,,,,,,,,,,,,,,,,,,,,,,,
17903,Windleave,Windleave,,,,,,,,,,,,,,,,,,,,,,,,,
17904,3.47 TPS (3.33 / 3.47 / 3.6),3.47 TPS (3.33 / 3.47 / 3.6),,,,,,,,,,,,,,,,,,,,,,,,,
17905,Windmillville,Windmillville,,,,,,,,,,,,,,,,,,,,,,,,,
17906,10.13 TPS (10.13 / 10.13 / 10.13),10.13 TPS (10.13 / 10.13 / 10.13),,,,,,,,,,,,,,,,,,,,,,,,,
17907,Windows 7 Sounds,Windows 7 Sounds,,,,,,,,,,,,,,,,,,,,,,,,,
17908,3.0 TPS (3.0 / 3.0 / 3.0),3.0 TPS (3.0 / 3.0 / 3.0),,,,,,,,,,,,,,,,,,,,,,,,,
17909,Windows 2000 Sounds,Windows 2000 Sounds,,,,,,,,,,,,,,,,,,,,,,,,,
17910,6.0 TPS (6.0 / 6.0 / 6.0),6.0 TPS (6.0 / 6.0 / 6.0),,,,,,,,,,,,,,,,,,,,,,,,,
17911,Windows Sounds,Windows Sounds,,,,,,,,,,,,,,,,,,,,,,,,,
17912,8.67 TPS (8.67 / 8.67 / 8.67),8.67 TPS (8.67 / 8.67 / 8.67),,,,,,,,,,,,,,,,,,,,,,,,,
17913,Windows Startup and Shutdown Sounds-1,Windows Startup and Shutdown Sounds-1,,,,,,,,,,,,,,,,,,,,,,,,,
17914,3.73 TPS (3.73 / 3.73 / 3.73),3.73 TPS (3.73 / 3.73 / 3.73),,,,,,,,,,,,,,,,,,,,,,,,,
17915,Windows Startup and Shutdown Sounds,Windows Startup and Shutdown Sounds,,,,,,,,,,,,,,,,,,,,,,,,,
17916,5.0 TPS (5.0 / 5.0 / 5.0),5.0 TPS (5.0 / 5.0 / 5.0),,,,,,,,,,,,,,,,,,,,,,,,,
17917,Windows XP Sounds,Windows XP Sounds,,,,,,,,,,,,,,,,,,,,,,,,,
17918,3.6 TPS (3.6 / 3.6 / 3.6),3.6 TPS (3.6 / 3.6 / 3.6),,,,,,,,,,,,,,,,,,,,,,,,,
17919,Wings of Freedom,Wings of Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
17920,3.83 TPS (3.83 / 3.83 / 3.83),3.83 TPS (3.83 / 3.83 / 3.83),,,,,,,,,,,,,,,,,,,,,,,,,
17921,Winter Festival,Winter Festival,,,,,,,,,,,,,,,,,,,,,,,,,
17922,5.6 TPS (5.6 / 5.6 / 5.6),5.6 TPS (5.6 / 5.6 / 5.6),,,,,,,,,,,,,,,,,,,,,,,,,
17923,Winter in Winter Op.61,Winter in Winter Op.61,,,,,,,,,,,,,,,,,,,,,,,,,
17924,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17925,Winter is not cold,Winter is not cold,,,,,,,,,,,,,,,,,,,,,,,,,
17926,3.07 TPS (3.0 / 3.07 / 3.13),3.07 TPS (3.0 / 3.07 / 3.13),,,,,,,,,,,,,,,,,,,,,,,,,
17927,Winter Of Doubt,Winter Of Doubt,,,,,,,,,,,,,,,,,,,,,,,,,
17928,4.6 TPS (4.6 / 4.6 / 4.6),4.6 TPS (4.6 / 4.6 / 4.6),,,,,,,,,,,,,,,,,,,,,,,,,
17929,Winter1,Winter1,,,,,,,,,,,,,,,,,,,,,,,,,
17930,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17931,Winter2,Winter2,,,,,,,,,,,,,,,,,,,,,,,,,
17932,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17933,Winter3,Winter3,,,,,,,,,,,,,,,,,,,,,,,,,
17934,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17935,Wish You a Christmas,Wish You a Christmas,,,,,,,,,,,,,,,,,,,,,,,,,
17936,3.67 TPS (3.67 / 3.67 / 3.67),3.67 TPS (3.67 / 3.67 / 3.67),,,,,,,,,,,,,,,,,,,,,,,,,
17937,wish you were gay,wish you were gay,,,,,,,,,,,,,,,,,,,,,,,,,
17938,3.83 TPS (3.83 / 3.83 / 3.83),3.83 TPS (3.83 / 3.83 / 3.83),,,,,,,,,,,,,,,,,,,,,,,,,
17939,Wishing,Wishing,,,,,,,,,,,,,,,,,,,,,,,,,
17940,7.5 TPS (7.5 / 7.5 / 7.5),7.5 TPS (7.5 / 7.5 / 7.5),,,,,,,,,,,,,,,,,,,,,,,,,
17941,Witches and strange cat,Witches and strange cat,,,,,,,,,,,,,,,,,,,,,,,,,
17942,3.93 TPS (3.67 / 3.93 / 4.2),3.93 TPS (3.67 / 3.93 / 4.2),,,,,,,,,,,,,,,,,,,,,,,,,
17943,Witchyworld,Witchyworld,,,,,,,,,,,,,,,,,,,,,,,,,
17944,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17945,With Everything,With Everything,,,,,,,,,,,,,,,,,,,,,,,,,
17946,4.0 TPS (4.0 / 4.0 / 4.0),4.0 TPS (4.0 / 4.0 / 4.0),,,,,,,,,,,,,,,,,,,,,,,,,
17947,With Someone Op.78,With Someone Op.78,,,,,,,,,,,,,,,,,,,,,,,,,
17948,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17949,With You,With You,,,,,,,,,,,,,,,,,,,,,,,,,
17950,2.3 TPS (2.3 / 2.3 / 2.3),2.3 TPS (2.3 / 2.3 / 2.3),,,,,,,,,,,,,,,,,,,,,,,,,
17951,Without You,Without You,,,,,,,,,,,,,,,,,,,,,,,,,
17952,4.4 TPS (4.27 / 4.4 / 4.53),4.4 TPS (4.27 / 4.4 / 4.53),,,,,,,,,,,,,,,,,,,,,,,,,
17953,Wizards and Lizards,Wizards and Lizards,,,,,,,,,,,,,,,,,,,,,,,,,
17954,7.47 TPS (7.47 / 7.47 / 7.47),7.47 TPS (7.47 / 7.47 / 7.47),,,,,,,,,,,,,,,,,,,,,,,,,
17955,Wolves Standing Towards Enemies (Master 16),Wolves Standing Towards Enemies (Master 16),,,,,,,,,,,,,,,,,,,,,,,,,
17956,12.73 TPS (12.73 / 12.73 / 12.73),12.73 TPS (12.73 / 12.73 / 12.73),,,,,,,,,,,,,,,,,,,,,,,,,
17957,Wolves Standing Towards Enemies,Wolves Standing Towards Enemies,,,,,,,,,,,,,,,,,,,,,,,,,
17958,12.73 TPS (12.73 / 12.73 / 12.73),12.73 TPS (12.73 / 12.73 / 12.73),,,,,,,,,,,,,,,,,,,,,,,,,
17959,Wolves,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,
17960,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17961,Wonder Flower,Wonder Flower,,,,,,,,,,,,,,,,,,,,,,,,,
17962,4.4 TPS (4.4 / 4.4 / 4.4),4.4 TPS (4.4 / 4.4 / 4.4),,,,,,,,,,,,,,,,,,,,,,,,,
17963,Wood Carving Partita,Wood Carving Partita,,,,,,,,,,,,,,,,,,,,,,,,,
17964,6.4 TPS (6.4 / 6.4 / 6.4),6.4 TPS (6.4 / 6.4 / 6.4),,,,,,,,,,,,,,,,,,,,,,,,,
17965,Wood Craving Partita,Wood Craving Partita,,,,,,,,,,,,,,,,,,,,,,,,,
17966,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17967,Wood Man Stage,Wood Man Stage,,,,,,,,,,,,,,,,,,,,,,,,,
17968,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
17969,Woody Woods,Woody Woods,,,,,,,,,,,,,,,,,,,,,,,,,
17970,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17971,WooWoo,WooWoo,,,,,,,,,,,,,,,,,,,,,,,,,
17972,4.62 TPS (4.5 / 4.63 / 4.73),4.62 TPS (4.5 / 4.63 / 4.73),,,,,,,,,,,,,,,,,,,,,,,,,
17973,Working Dough,Working Dough,,,,,,,,,,,,,,,,,,,,,,,,,
17974,4.78 TPS (4.78 / 4.78 / 4.78),4.78 TPS (4.78 / 4.78 / 4.78),,,,,,,,,,,,,,,,,,,,,,,,,
17975,World 1 (The Plains),World 1 (The Plains),,,,,,,,,,,,,,,,,,,,,,,,,
17976,12.07 TPS (12.07 / 12.07 / 12.07),12.07 TPS (12.07 / 12.07 / 12.07),,,,,,,,,,,,,,,,,,,,,,,,,
17977,World 1_ Grass Land,World 1_ Grass Land,,,,,,,,,,,,,,,,,,,,,,,,,
17978,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
17979,World 3 (The Beach),World 3 (The Beach),,,,,,,,,,,,,,,,,,,,,,,,,
17980,12.0 TPS (12.0 / 12.0 / 12.0),12.0 TPS (12.0 / 12.0 / 12.0),,,,,,,,,,,,,,,,,,,,,,,,,
17981,World 3_ Ice Land,World 3_ Ice Land,,,,,,,,,,,,,,,,,,,,,,,,,
17982,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17983,World 4_ Water Land,World 4_ Water Land,,,,,,,,,,,,,,,,,,,,,,,,,
17984,7.33 TPS (7.33 / 7.33 / 7.33),7.33 TPS (7.33 / 7.33 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
17985,World 6 Theme,World 6 Theme,,,,,,,,,,,,,,,,,,,,,,,,,
17986,6.67 TPS (6.67 / 6.67 / 6.67),6.67 TPS (6.67 / 6.67 / 6.67),,,,,,,,,,,,,,,,,,,,,,,,,
17987,World 6_ Cliff Land,World 6_ Cliff Land,,,,,,,,,,,,,,,,,,,,,,,,,
17988,3.47 TPS (3.47 / 3.47 / 3.47),3.47 TPS (3.47 / 3.47 / 3.47),,,,,,,,,,,,,,,,,,,,,,,,,
17989,World of Cavern,World of Cavern,,,,,,,,,,,,,,,,,,,,,,,,,
17990,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
17991,World of Empty Dream,World of Empty Dream,,,,,,,,,,,,,,,,,,,,,,,,,
17992,4.27 TPS (4.27 / 4.27 / 4.27),4.27 TPS (4.27 / 4.27 / 4.27),,,,,,,,,,,,,,,,,,,,,,,,,
17993,World Smallest Violin (Full),World Smallest Violin (Full),,,,,,,,,,,,,,,,,,,,,,,,,
17994,10.0 TPS (10.0 / 10.0 / 10.0),10.0 TPS (10.0 / 10.0 / 10.0),,,,,,,,,,,,,,,,,,,,,,,,,
17995,World Yamataizer,World Yamataizer,,,,,,,,,,,,,,,,,,,,,,,,,
17996,4.27 TPS (4.27 / 4.27 / 4.27),4.27 TPS (4.27 / 4.27 / 4.27),,,,,,,,,,,,,,,,,,,,,,,,,
17997,World-e,World-e,,,,,,,,,,,,,,,,,,,,,,,,,
17998,7.27 TPS (7.27 / 7.27 / 7.27),7.27 TPS (7.27 / 7.27 / 7.27),,,,,,,,,,,,,,,,,,,,,,,,,
17999,Worlds Smallest Violin,Worlds Smallest Violin,,,,,,,,,,,,,,,,,,,,,,,,,
18000,11.0 TPS (11.0 / 11.0 / 11.0),11.0 TPS (11.0 / 11.0 / 11.0),,,,,,,,,,,,,,,,,,,,,,,,,
18001,Wounded Snake BEEPY,Wounded Snake BEEPY,,,,,,,,,,,,,,,,,,,,,,,,,
18002,7.33 TPS (7.33 / 7.33 / 7.33),7.33 TPS (7.33 / 7.33 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
18003,Wounded Snake Challenge,Wounded Snake Challenge,,,,,,,,,,,,,,,,,,,,,,,,,
18004,3.0 TPS (3.0 / 3.0 / 3.0),3.0 TPS (3.0 / 3.0 / 3.0),,,,,,,,,,,,,,,,,,,,,,,,,
18005,Wounded Snake no.2,Wounded Snake no.2,,,,,,,,,,,,,,,,,,,,,,,,,
18006,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
18007,Wounded Snake No.3,Wounded Snake No.3,,,,,,,,,,,,,,,,,,,,,,,,,
18008,16.0 TPS (16.0 / 16.0 / 16.0),16.0 TPS (16.0 / 16.0 / 16.0),,,,,,,,,,,,,,,,,,,,,,,,,
18009,Wounded Snake,Wounded Snake,,,,,,,,,,,,,,,,,,,,,,,,,
18010,7.33 TPS (7.33 / 7.33 / 7.33),7.33 TPS (7.33 / 7.33 / 7.33),,,,,,,,,,,,,,,,,,,,,,,,,
18011,Wow Thing,Wow Thing,,,,,,,,,,,,,,,,,,,,,,,,,
18012,2.3 TPS (2.3 / 2.3 / 2.3),2.3 TPS (2.3 / 2.3 / 2.3),,,,,,,,,,,,,,,,,,,,,,,,,
18013,Wow!,Wow!,,,,,,,,,,,,,,,,,,,,,,,,,
18014,3.83 TPS (3.73 / 3.83 / 3.93),3.83 TPS (3.73 / 3.83 / 3.93),,,,,,,,,,,,,,,,,,,,,,,,,
18015,Wrinkly's Save Cave,Wrinkly's Save Cave,,,,,,,,,,,,,,,,,,,,,,,,,
18016,8.0 TPS (8.0 / 8.0 / 8.0),8.0 TPS (8.0 / 8.0 / 8.0),,,,,,,,,,,,,,,,,,,,,,,,,
18017,Wrong Enemy,Wrong Enemy,,,,,,,,,,,,,,,,,,,,,,,,,
18018,7.5 TPS (7.5 / 7.5 / 7.5),7.5 TPS (7.5 / 7.5 / 7.5),,,,,,,,,,,,,,,,,,,,,,,,,
18019,wrq,wrq,,,,,,,,,,,,,,,,,,,,,,,,,
18020,9.02 TPS (9.02 / 9.02 / 9.02),9.02 TPS (9.02 / 9.02 / 9.02),,,,,,,,,,,,,,,,,,,,,,,,,
18021,wrqbt,wrqbt,,,,,,,,,,,,,,,,,,,,,,,,,
18022,13.53 TPS (13.53 / 13.53 / 13.53),13.53 TPS (13.53 / 13.53 / 13.53),,,,,,,,,,,,,,,,,,,,,,,,,
18023,WSHAN,WSHAN,,,,,,,,,,,,,,,,,,,,,,,,,
18024,8.13 TPS (8.13 / 8.13 / 8.13),8.13 TPS (8.13 / 8.13 / 8.13),,,,,,,,,,,,,,,,,,,,,,,,,
18025,WTC Book 1 No.3 Prelude BWV 848,WTC Book 1 No.3 Prelude BWV 848,,,,,,,,,,,,,,,,,,,,,,,,,
18026,0.03 TPS (0.03 / 0.03 / 0.03),0.03 TPS (0.03 / 0.03 / 0.03),,,,,,,,,,,,,,,,,,,,,,,,,
